"","street","zipcode","City","price","PublishedDate","buildKind","ConstructionYear","LivingArea","LotArea","Volume","Rooms","Bedrooms","Bathrooms","EnergyLable","Garden","GardenArea","Depth","Width","GardenAim","Storage","ExStor_TOT","PricePerM2","CityAmersfoort","CityAmsterdam","CityDen.Bosch","CityDen.Haag","CityEindhoven","CityGroningen","CityHaarlem","CityMiddelburg","CityRotterdam","CityTilburg","CityUtrecht","CityZwolle","buildKindBestaande.bouw","buildKindNieuwbouw","EnergyLableA","EnergyLableB","EnergyLableC","EnergyLableD","EnergyLableE","EnergyLableF","EnergyLableG","Gardengarden","Gardenpatio","Gardenterras.balkon","GardenAimEast","GardenAimNorth","GardenAimOther","GardenAimSouth","GardenAimWest","Storageindoor","Storageoutdoor","Total_reported","Hospital_admission","Deceased"
"1352","Bloemersmaborg 16","9722 WH","Groningen",595000,2021-04-09,"Bestaande bouw","1994",163,510,510,4,3,1,"C","terras/balkon",0,0,0,"NoGarden","outdoor",31,3650.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,48,0,0
"1353","Oude Raadhuislaan 55 B","3054 NP","Rotterdam",550000,2021-04-07,"Bestaande bouw","1934",111,383,383,5,4,1,"A","terras/balkon",0,0,0,"NoGarden","outdoor",7,4955,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,333,7,2
"1354","Ubbo Emmiussingel 44","9711 BJ","Groningen",795000,2021-04-02,"Bestaande bouw","1950",160,416,416,4,3,2,"C","terras/balkon",0,0,0,"NoGarden","indoor",33,4968.8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,58,0,0
"1355","Willem Frederik Hermansstraat 169","1011 DG","Amsterdam",999500,2021-03-15,"Bestaande bouw","2012",151,496,496,3,2,1,"A","terras/balkon",0,0,0,"NoGarden","outdoor",21,6619.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,98,1,1
"1356","Willem Frederik Hermansstraat 169","1011 DG","Amsterdam",999500,2021-03-15,"Bestaande bouw","2012",151,496,496,3,2,1,"A","terras/balkon",0,0,0,"NoGarden","outdoor",21,6619.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,78,0,1
"1357","Raamgracht 4 C","1011 KK","Amsterdam",2800000,2021-02-19,"Bestaande bouw","1914",244,750,750,7,4,2,"Unknown","terras/balkon",0,0,0,"NoGarden","indoor",11,11475.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,58,2,2
"1358","Raamgracht 4 C","1011 KK","Amsterdam",2800000,2021-02-19,"Bestaande bouw","1914",244,750,750,7,4,2,"Unknown","terras/balkon",0,0,0,"NoGarden","indoor",11,11475.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,45,1,0
"1359","Pontsteiger 168","1014 ZP","Amsterdam",7900000,2020-05-04,"Nieuwbouw","2014",415,1688,1688,6,4,3,"A","patio",30,6,5,"South","outdoor",62,19036.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,4,0
"1360","Pontsteiger 168","1014 ZP","Amsterdam",7900000,2020-05-04,"Nieuwbouw","2014",415,1688,1688,6,4,3,"A","patio",30,6,5,"South","outdoor",62,19036.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,2
"1361","Meeuwenlaan 8","3055 CL","Rotterdam",675000,2021-05-12,"Bestaande bouw","1935",134,171,476,6,4,2,"F","garden",65,13,5,"South","outdoor",31,5037.3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,366,8,0
"1362","Lamsrustlaan 207","3054 VG","Rotterdam",1950000,2021-05-12,"Bestaande bouw","2007",306,830,1122,8,7,3,"A","garden",0,0,0,"NoGarden","outdoor",57,6372.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,366,8,0
"1363","Meeuwenlaan 8","3055 CL","Rotterdam",675000,2021-05-12,"Bestaande bouw","1935",134,171,476,6,4,2,"F","garden",65,13,5,"South","outdoor",31,5037.3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,366,8,0
"1364","Lamsrustlaan 207","3054 VG","Rotterdam",1950000,2021-05-12,"Bestaande bouw","2007",306,830,1122,8,7,3,"A","garden",0,0,0,"NoGarden","outdoor",57,6372.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,366,8,0
"1365","Laan van Avant-Garde 203","3059 RA","Rotterdam",465000,2021-05-12,"Bestaande bouw","2003",130,168,454,5,4,1,"A","garden",75,10,7.5,"West","outdoor",6,3576.9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,366,8,0
"1366","Heesterlaan 31","9753 ED","Groningen",310000,2021-04-30,"Bestaande bouw","1985",116,194,365,5,4,1,"C","garden",77,14,5.5,"South","outdoor",0,2672.4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,50,0,0
"1367","Ketellapperpad 2","3828 DM","Amersfoort",425000,2021-04-30,"Bestaande bouw","1989",117,189,458,5,4,1,"C","garden",65,10,6.5,"North","outdoor",20,3632.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,43,0,0
"1368","Clervauxlaan 63","5625 LB","Eindhoven",395000,2021-04-30,"Bestaande bouw","1970",139,168,459,5,3,1,"D","garden",65,10,6.5,"West","outdoor",34,2841.7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,92,0,0
"1369","Capelseweg 522","3067 GA","Rotterdam",525000,2021-04-22,"Bestaande bouw","1934",96,340,340,4,3,1,"G","garden",60,10,6,"South","outdoor",57,5468.8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,450,5,4
"1370","Mainelaan 43","5627 VH","Eindhoven",350000,2021-04-03,"Bestaande bouw","1987",97,185,423,5,3,1,"C","garden",119,7,17,"East","outdoor",49,3608.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,94,0,1
"1371","Oude Urkhovenseweg 2","5641 JB","Eindhoven",1450000,2021-04-02,"Bestaande bouw","1610",268,3260,1006,15,4,1,"G","garden",0,0,0,"NoGarden","outdoor",42,5410.4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,101,1,0
"1372","Rozenburglaan 37","3062 EC","Rotterdam",2500000,2021-03-15,"Bestaande bouw","1914",465,407,1836,12,8,2,"G","garden",55,7,7.8,"West","outdoor",46,5376.3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,237,3,2
"1373","Grootzand 21","3151 VD","Rotterdam",1795000,2021-01-22,"Bestaande bouw","1951",287,2006,1375,9,5,2,"A","garden",0,0,0,"NoGarden","indoor",151,6254.4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,214,6,5
"1374","Oostmaaslaan 213","3063 AT","Rotterdam",1100000,2021-01-17,"Bestaande bouw","1933",256,120,833,6,3,2,"A","garden",0,0,0,"NoGarden","NoStorage",41,4296.9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,176,5,2
"1375","Beekweg 175","3045 PA","Rotterdam",1195000,2020-11-02,"Bestaande bouw","2010",310,731,1075,8,6,2,"A","garden",0,0,0,"NoGarden","outdoor",12,3854.8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,507,14,1
"1376","Chet Bakerlaan 8","5629 RB","Eindhoven",1e+06,2020-07-12,"Bestaande bouw","2000",337,549,1680,8,5,3,"B","garden",0,0,0,"NoGarden","indoor",171,2967.4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"1377","Sonoystraat 27 B","3039 ZS","Rotterdam",325000,2021-05-12,"Bestaande bouw","1938",69,228,228,3,2,1,"D","NoGarden",0,0,0,"NoGarden","outdoor",7,4710.1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,366,8,0
"1378","Semmelweisstraat 100","9728 NB","Groningen",324500,2021-05-11,"Bestaande bouw","2013",112,360,360,4,3,1,"A","terras/balkon",0,0,0,"NoGarden","indoor",8,2897.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,53,1,0
"1379","Mathenesserlaan 373 a","3023 GD","Rotterdam",885000,2021-05-11,"Bestaande bouw","1909",196,834,834,7,5,1,"G","garden",78,10.91,7.16,"North","outdoor",66,4515.3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,225,8,4
"1380","Sint-Jobskade 846","3024 EN","Rotterdam",525000,2021-05-06,"Bestaande bouw","2002",136,491,491,3,2,1,"A","garden",0,0,0,"NoGarden","outdoor",31,3860.3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,373,5,3
"1381","Donderslaan 105","9728 KT","Groningen",189500,2021-05-05,"Bestaande bouw","1963",78,250,250,3,2,1,"D","terras/balkon",0,0,0,"NoGarden","indoor",10,2429.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,57,0,0
"1382","Gedempte Zalmhaven 775","3011 BT","Rotterdam",4e+05,2021-05-04,"Bestaande bouw","1996",96,282,282,3,2,1,"C","terras/balkon",0,0,0,"NoGarden","indoor",30,4166.7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,497,10,1
"1383","Prinses Julianalaan 69 A","3062 DG","Rotterdam",975000,2021-05-05,"Bestaande bouw","1913",166,636,636,6,4,2,"B","garden",81,13.26,6.13,"West","outdoor",15,5873.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,347,4,1
"1384","Grote Beerstraat 173 67","9742 RG","Groningen",350000,2021-04-30,"Bestaande bouw","2008",101,334,334,3,2,1,"A","NoGarden",0,0,0,"NoGarden","indoor",7,3465.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,0
"1385","Ebbingedwinger 25","9712 MA","Groningen",3e+05,2021-04-30,"Bestaande bouw","2008",87,261,261,3,2,1,"A","terras/balkon",0,0,0,"NoGarden","indoor",11,3448.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,50,0,0
"1386","Statensingel 70 C","3039 LR","Rotterdam",325000,2021-04-30,"Bestaande bouw","1938",69,238,238,3,1,1,"F","terras/balkon",0,0,0,"NoGarden","NoStorage",23,4710.1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,329,8,3
"1387","Essenburgsingel 134 B2","3022 EL","Rotterdam",4e+05,2021-04-10,"Bestaande bouw","1927",97,293,293,5,3,1,"Unknown","terras/balkon",0,0,0,"NoGarden","outdoor",12,4123.7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,379,4,1
"1388","Valkenburgerstraat 136 L+2","1011 NA","Amsterdam",1650000,2021-04-09,"Bestaande bouw","2015",168,571,571,5,4,2,"A","terras/balkon",0,0,0,"NoGarden","indoor",102,9821.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,196,3,5
"1389","Valkenburgerstraat 136 L+2","1011 NA","Amsterdam",1650000,2021-04-09,"Bestaande bouw","2015",168,571,571,5,4,2,"A","terras/balkon",0,0,0,"NoGarden","indoor",102,9821.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,117,0,4
"1390","Harddraverstraat 31 b","3033 XH","Rotterdam",389000,2021-04-09,"Bestaande bouw","1908",100,350,350,3,2,1,"Unknown","NoGarden",0,0,0,"NoGarden","outdoor",11,3890,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,413,5,0
"1391","De Lairessestraat 70 3","1071 PG","Amsterdam",1950000,2021-04-02,"Bestaande bouw","1915",190,641,641,6,3,2,"G","terras/balkon",0,0,0,"NoGarden","outdoor",93,10263.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,182,2,0
"1392","De Lairessestraat 70 3","1071 PG","Amsterdam",1950000,2021-04-02,"Bestaande bouw","1915",190,641,641,6,3,2,"G","terras/balkon",0,0,0,"NoGarden","outdoor",93,10263.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,104,1,0
"1393","Barentszplein 2 G","1013 NJ","Amsterdam",1095000,2021-04-01,"Bestaande bouw","2009",144,550,550,3,2,1,"A","terras/balkon",0,0,0,"NoGarden","outdoor",21,7604.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,234,2,0
"1394","Barentszplein 2 G","1013 NJ","Amsterdam",1095000,2021-04-01,"Bestaande bouw","2009",144,550,550,3,2,1,"A","terras/balkon",0,0,0,"NoGarden","outdoor",21,7604.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,164,2,1
"1395","Prins Hendrikkade 171 A","1011 TC","Amsterdam",975000,2021-04-01,"Bestaande bouw","1754",142,558,558,6,3,2,"Unknown","NoGarden",0,0,0,"NoGarden","indoor",0,6866.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,234,2,0
"1396","Prins Hendrikkade 171 A","1011 TC","Amsterdam",975000,2021-04-01,"Bestaande bouw","1754",142,558,558,6,3,2,"Unknown","NoGarden",0,0,0,"NoGarden","indoor",0,6866.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,164,2,1
"1397","Nieuwe Binnenweg 40 3l","3015 BA","Rotterdam",337500,2021-03-31,"Bestaande bouw","1937",76,262,262,3,2,1,"Unknown","terras/balkon",0,0,0,"NoGarden","outdoor",7,4440.8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,411,6,1
"1398","Apollolaan 187 hs","1077 AV","Amsterdam",5500000,2021-03-30,"Bestaande bouw","1930",352,1219,1219,7,4,1,"A","garden",250,10,25,"South","indoor",260,15625,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,128,2,2
"1399","Apollolaan 187 hs","1077 AV","Amsterdam",5500000,2021-03-30,"Bestaande bouw","1930",352,1219,1219,7,4,1,"A","garden",250,10,25,"South","indoor",260,15625,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,89,4,0
"1400","Weissenbruchlaan 114","3054 LR","Rotterdam",995000,2021-03-25,"Bestaande bouw","1959",130,416,416,4,3,1,"Unknown","terras/balkon",0,0,0,"NoGarden","outdoor",49,7653.8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,347,3,2
"1401","Plantage Badlaan 4 H","1018 TH","Amsterdam",850000,2021-03-19,"Bestaande bouw","Voor 1906",120,442,442,3,2,2,"E","patio",0,0,0,"NoGarden","indoor",0,7083.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,220,3,1
"1402","Plantage Badlaan 4 H","1018 TH","Amsterdam",850000,2021-03-19,"Bestaande bouw","Voor 1906",120,442,442,3,2,2,"E","patio",0,0,0,"NoGarden","indoor",0,7083.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,161,4,0
"1403","Plantage Muidergracht 4 A","1018 TV","Amsterdam",2950000,2021-03-16,"Bestaande bouw","1922",284,1105,1105,6,4,3,"Unknown","terras/balkon",0,0,0,"NoGarden","outdoor",0,10387.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,172,3,0
"1404","Plantage Muidergracht 4 A","1018 TV","Amsterdam",2950000,2021-03-16,"Bestaande bouw","1922",284,1105,1105,6,4,3,"Unknown","terras/balkon",0,0,0,"NoGarden","outdoor",0,10387.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,87,3,0
"1405","Nieuwe Uilenburgerstraat 9 F3","1011 LM","Amsterdam",9e+05,2021-03-03,"Bestaande bouw","2002",117,300,300,3,2,1,"B","terras/balkon",0,0,0,"NoGarden","outdoor",9,7692.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,178,1,0
"1406","Nieuwe Uilenburgerstraat 9 F3","1011 LM","Amsterdam",9e+05,2021-03-03,"Bestaande bouw","2002",117,300,300,3,2,1,"B","terras/balkon",0,0,0,"NoGarden","outdoor",9,7692.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,151,0,0
"1407","Vossiusstraat 71","1071 AK","Amsterdam",2500000,2021-01-29,"Bestaande bouw","1885",202,683,683,6,3,2,"Unknown","garden",124,20,6.2,"South","indoor",18,12376.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,89,3,3
"1408","Vossiusstraat 71","1071 AK","Amsterdam",2500000,2021-01-29,"Bestaande bouw","1885",202,683,683,6,3,2,"Unknown","garden",124,20,6.2,"South","indoor",18,12376.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,77,1,1
"1409","Nieuwe Nieuwstraat 4 A","1012 NH","Amsterdam",885000,2021-01-24,"Bestaande bouw","1996",140,425,425,4,2,1,"B","terras/balkon",0,0,0,"NoGarden","outdoor",7,6321.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,140,3,1
"1410","Nieuwe Nieuwstraat 4 A","1012 NH","Amsterdam",885000,2021-01-24,"Bestaande bouw","1996",140,425,425,4,2,1,"B","terras/balkon",0,0,0,"NoGarden","outdoor",7,6321.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,91,3,1
"1411","Weesperzijde 32 E","1091 ED","Amsterdam",1135000,2020-09-04,"Bestaande bouw","1885",142,503,503,5,3,1,"G","NoGarden",0,0,0,"Other","indoor",19,7993,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,72,0,0
"1412","Weesperzijde 32 E","1091 ED","Amsterdam",1135000,2020-09-04,"Bestaande bouw","1885",142,503,503,5,3,1,"G","NoGarden",0,0,0,"Other","indoor",19,7993,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,65,0,0
"1413","Rotterdamse Rijweg 39","3043 BH","Rotterdam",665000,2021-05-07,"Bestaande bouw","1956",192,377,665,6,5,1,"F","garden",0,0,0,"South","outdoor",28,3463.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,336,6,1
"1414","Haparandadam 4","1013 AK","Amsterdam",1150000,2021-05-05,"Bestaande bouw","1961",148,210,597,6,3,2,"Unknown","terras/balkon",0,0,0,"NoGarden","outdoor",85,7770.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,219,1,0
"1415","Haparandadam 4","1013 AK","Amsterdam",1150000,2021-05-05,"Bestaande bouw","1961",148,210,597,6,3,2,"Unknown","terras/balkon",0,0,0,"NoGarden","outdoor",85,7770.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,131,0,1
"1416","Nijensteinheerd 121","9736 TJ","Groningen",195000,2021-05-05,"Bestaande bouw","1985",130,149,390,7,4,1,"C","garden",0,0,0,"NoGarden","outdoor",10,1500,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,57,0,0
"1417","Samosstraat 34 + pp","1060 TA","Amsterdam",435000,2021-05-03,"Bestaande bouw","2003",105,115,450,5,3,2,"A","garden",19,10.53,1.81,"Other","outdoor",19,4142.9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,297,1,0
"1418","Samosstraat 34 + pp","1060 TA","Amsterdam",435000,2021-05-03,"Bestaande bouw","2003",105,115,450,5,3,2,"A","garden",19,10.53,1.81,"Other","outdoor",19,4142.9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,157,1,0
"1419","Ereprijsweg 2","9753 AS","Groningen",285000,2021-04-30,"Bestaande bouw","1975",117,260,352,5,4,1,"C","garden",100,20,5,"West","outdoor",20,2435.9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,50,0,0
"1420","Nieuwe Leliestraat 156","1015 HE","Amsterdam",1095000,2021-04-16,"Bestaande bouw","Voor 1906",154,90,720,6,4,3,"E","garden",26,4.16,6.34,"North","outdoor",27,7110.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,239,2,0
"1421","Nieuwe Leliestraat 156","1015 HE","Amsterdam",1095000,2021-04-16,"Bestaande bouw","Voor 1906",154,90,720,6,4,3,"E","garden",26,4.16,6.34,"North","outdoor",27,7110.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,162,1,0
"1422","Apollolaan 50","1077 BB","Amsterdam",2250000,2021-03-04,"Bestaande bouw","1926",263,187,1058,7,5,1,"G","garden",24,9.5,2.5,"Other","outdoor",32,8555.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,80,3,0
"1423","Apollolaan 50","1077 BB","Amsterdam",2250000,2021-03-04,"Bestaande bouw","1926",263,187,1058,7,5,1,"G","garden",24,9.5,2.5,"Other","outdoor",32,8555.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,50,1,0
"1424","Rijksweg 81","9791 AB","Groningen",379000,2020-08-20,"Bestaande bouw","1945-1959",245,245,686,4,3,1,"C","NoGarden",0,0,0,"NoGarden","outdoor",0,1546.9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0
"1425","Hoflaan 38","3062 JH","Rotterdam",3200000,2020-04-20,"Bestaande bouw","1886",607,714,2445,17,8,3,"G","garden",504,23,21.9,"South","outdoor",138,5271.8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,30,6,1
"1426","Celebesstraat 8 b","9715 JE","Groningen",250000,2021-05-12,"Bestaande bouw","1936",114,392,392,4,3,1,"D","terras/balkon",0,0,0,"NoGarden","outdoor",26,2193,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,61,0,0
"1427","Hoofdweg 376 HS","1056 DD","Amsterdam",375000,2021-05-12,"Bestaande bouw","1927",59,223,223,2,1,1,"Unknown","NoGarden",0,0,0,"NoGarden","outdoor",5,6355.9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,181,2,2
"1428","Hoofdweg 376 HS","1056 DD","Amsterdam",375000,2021-05-12,"Bestaande bouw","1927",59,223,223,2,1,1,"Unknown","NoGarden",0,0,0,"NoGarden","outdoor",5,6355.9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,3,0
"1429","Ceintuurbaan 442 h","1074 EC","Amsterdam",725000,2021-05-11,"Bestaande bouw","1896",83,333,333,4,3,2,"Unknown","NoGarden",0,0,0,"NoGarden","outdoor",3,8734.9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,142,2,1
"1430","Ceintuurbaan 442 h","1074 EC","Amsterdam",725000,2021-05-11,"Bestaande bouw","1896",83,333,333,4,3,2,"Unknown","NoGarden",0,0,0,"NoGarden","outdoor",3,8734.9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,2,1
"1431","Mathenesserweg 115 A3","3027 HL","Rotterdam",279500,2021-05-11,"Bestaande bouw","1927",97,307,307,4,3,1,"E","NoGarden",0,0,0,"NoGarden","NoStorage",15,2881.4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,225,8,4
"1432","Van Beuningenstraat 203 2","1051 XR","Amsterdam",3e+05,2021-05-10,"Bestaande bouw","1912",39,121,121,2,1,1,"G","NoGarden",0,0,0,"NoGarden","outdoor",12,7692.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,223,2,0
